OBJECTID,OPENING_ID,DISTURBANC,DISTURBA_1,Data_Sourc,Notes,HARVEST_YE,AREA_HA,Creation_D,Shape_Leng,Shape_Area
246255,"108088",2002/04/30 00:00:00.000,2002/04/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",2.027331195006910,2018/07/09 00:00:00.000,586.116020646232982,20273.311950069055456
246256,"108088",2002/06/10 00:00:00.000,2002/06/10 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",0.697603759003922,2018/07/09 00:00:00.000,356.323529755145216,6976.037590039216411
246257,"108088",2002/06/11 00:00:00.000,2002/06/11 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",3.025064846789610,2018/07/09 00:00:00.000,2400.290738792092725,30250.648467896106013
246258,"108088",2002/06/11 00:00:00.000,2002/06/11 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",0.416121299537182,2018/07/09 00:00:00.000,479.053148674841850,4161.212995371819488
246259,"108088",2002/11/13 00:00:00.000,2002/11/13 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",19.974943995740500,2018/07/09 00:00:00.000,2029.315858159896607,199749.439957404567394
246410,"108205",2002/06/10 00:00:00.000,2002/06/10 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",17.486229352357501,2018/07/09 00:00:00.000,2997.769855179731167,174862.293523574771825
246461,"108239",2002/10/31 00:00:00.000,2002/10/31 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",22.504957663444898,2018/07/09 00:00:00.000,3930.395398347736773,225049.576634449302219
246469,"108244",2002/11/01 00:00:00.000,2002/11/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",12.925785668925601,2018/07/09 00:00:00.000,1646.627181653911521,129257.856689255844685
246470,"108245",2002/12/01 00:00:00.000,2002/12/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",16.852219371495199,2018/07/09 00:00:00.000,3147.022203406249901,168522.193714951863512
246471,"108246",2002/12/01 00:00:00.000,2002/12/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",3.815532925803850,2018/07/09 00:00:00.000,1010.617439410381053,38155.329258038531407
246724,"108408",2004/01/01 00:00:00.000,2004/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2004",65.192520450627697,2018/07/09 00:00:00.000,7288.666707922639944,651925.204506277106702
246727,"108412",2004/01/01 00:00:00.000,2004/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2004",66.953573536941803,2018/07/09 00:00:00.000,3830.999525133565839,669535.735369418049231
246729,"108414",2002/04/30 00:00:00.000,2002/04/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2002",4.220870333014590,2018/07/09 00:00:00.000,988.804124447926711,42208.703330145930522
246730,"108415",2004/01/01 00:00:00.000,2004/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2004",47.851884197759198,2018/07/09 00:00:00.000,4174.693133660284730,478518.841977592383046
246734,"108419",2004/01/01 00:00:00.000,2004/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2004",40.861137755206698,2018/07/09 00:00:00.000,3218.994384812839598,408611.377552067104261
246736,"108421",2004/01/01 00:00:00.000,2004/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2004",59.101339196719302,2018/07/09 00:00:00.000,3748.936753167390634,591013.391967192641459
246740,"108425",2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2006",76.322420723385605,2018/07/09 00:00:00.000,5479.742737095390112,763224.207233855733648
246749,"108431",2001/09/30 00:00:00.000,2001/09/30 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2001",21.438639596348700,2018/07/09 00:00:00.000,3212.397031271249489,214386.395963487302652
246751,"108433",2001/01/01 00:00:00.000,2001/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2001",11.999932193765201,2018/07/09 00:00:00.000,2255.572025476232284,119999.321937651897315
246753,"108435",2001/01/01 00:00:00.000,2001/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2001",30.816544281922500,2018/07/09 00:00:00.000,2787.194650118832215,308165.442819225194398
246755,"108437",2006/01/01 00:00:00.000,2006/01/01 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2006",67.691728564344800,2018/07/09 00:00:00.000,6084.469827163683476,676917.285643448354676
246762,"108444",2001/10/31 00:00:00.000,2001/10/31 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2001",11.587699904399500,2018/07/09 00:00:00.000,1655.836088691838995,115876.999043995150714
246763,"108444",2001/10/31 00:00:00.000,2001/10/31 00:00:00.000,VRI,"Polygon from VRI dataset, disturbance dates calculated from the Harvest Date attribute","2001",17.846805278560399,2018/07/09 00:00:00.000,1983.868820561539678,178468.052785604173550
